Sport,Event,Country,Medals,country_3_letter_code,Year,Sede
Saltos ecuestres,equipo mixto,Australia,0,AUS,1988,Seul
Saltos ecuestres,equipo mixto,Irlanda,0,IRL,1988,Seul
Saltos ecuestres,equipo mixto,Nueva Zelanda,0,NZL,1988,Seul
Saltos ecuestres,equipo mixto,Japon,0,JPN,1988,Seul
Saltos ecuestres,equipo mixto,Mexico,0,MEX,1988,Seul
Saltos ecuestres,equipo mixto,URSS,0,URS,1988,Seul
Saltos ecuestres,equipo mixto,Republica de Corea,0,KOR,1988,Seul
Tenis,dobles femeninos,Estados Unidos de America,Gold,USA,1988,Seul
Tenis,dobles femeninos,Checoslovaquia,Silver,TCH,1988,Seul
Tenis,dobles femeninos,Australia,Bronze,AUS,1988,Seul
Tenis,dobles femeninos,Republica Federal de Alemania,0,FRG,1988,Seul
Tenis,dobles femeninos,Francia,0,FRA,1988,Seul
Tenis,dobles femeninos,URSS,0,URS,1988,Seul
Tenis,dobles femeninos,Japon,0,JPN,1988,Seul
Tenis,dobles femeninos,Canada,0,CAN,1988,Seul
Tenis,dobles femeninos,Gran Bretana,0,GBR,1988,Seul
Tenis,dobles femeninos,Mexico,0,MEX,1988,Seul
Tenis,dobles femeninos,Bulgaria,0,BUL,1988,Seul
Tenis,dobles femeninos,Italia,0,ITA,1988,Seul
Tenis,dobles femeninos,Republica de Corea,0,KOR,1988,Seul
Tenis,dobles femeninos,Argentina,0,ARG,1988,Seul
Tenis,dobles masculinos,Estados Unidos de America,Gold,USA,1988,Seul
Tenis,dobles masculinos,Espana,Silver,ESP,1988,Seul
Tenis,dobles masculinos,Checoslovaquia,Bronze,TCH,1988,Seul
Tenis,dobles masculinos,Suecia,0,SWE,1988,Seul
Tenis,dobles masculinos,Dinamarca,0,DEN,1988,Seul
Tenis,dobles masculinos,Francia,0,FRA,1988,Seul
Tenis,dobles masculinos,Australia,0,AUS,1988,Seul
Tenis,dobles masculinos,Yugoslavia,0,YUG,1988,Seul
Tenis,dobles masculinos,Hungria,0,HUN,1988,Seul
Tenis,dobles masculinos,Israel,0,ISR,1988,Seul
Tenis,dobles masculinos,Brasil,0,BRA,1988,Seul
Tenis,dobles masculinos,India,0,IND,1988,Seul
Tenis,dobles masculinos,Zimbabue,0,ZIM,1988,Seul
Tenis,dobles masculinos,Nueva Zelanda,0,NZL,1988,Seul
Tenis,dobles masculinos,Suiza,0,SUI,1988,Seul
Tenis,dobles masculinos,Austria,0,AUT,1988,Seul
Tenis,dobles masculinos,Indonesia,0,INA,1988,Seul
Tenis,dobles masculinos,Mexico,0,MEX,1988,Seul
Tenis,dobles masculinos,Irlanda,0,IRL,1988,Seul
Tenis,dobles masculinos,Canada,0,CAN,1988,Seul
Tenis,dobles masculinos,Nigeria,0,NGR,1988,Seul
Tenis,dobles masculinos,Japon,0,JPN,1988,Seul
Tenis,dobles masculinos,Republica de Corea,0,KOR,1988,Seul
Tenis,dobles masculinos,Republica Popular China,0,CHN,1988,Seul
Tenis,dobles masculinos,Republica Federal de Alemania,0,FRG,1988,Seul
Tenis,dobles masculinos,Paraguay,0,PAR,1988,Seul
Tenis,dobles masculinos,Argentina,0,ARG,1988,Seul
Tenis,dobles masculinos,Grecia,0,GRE,1988,Seul
Tenis,dobles masculinos,Gran Bretana,0,GBR,1988,Seul
Tenis,dobles masculinos,Italia,0,ITA,1988,Seul
Tenis,dobles masculinos,URSS,0,URS,1988,Seul
Tenis de mesa,dobles femeninos,Republica de Corea,Gold,KOR,1988,Seul
Tenis de mesa,dobles femeninos,Republica Popular China,Silver,CHN,1988,Seul
Tenis de mesa,dobles femeninos,Yugoslavia,Bronze,YUG,1988,Seul
Tenis de mesa,dobles femeninos,Japon,0,JPN,1988,Seul
Tenis de mesa,dobles femeninos,Checoslovaquia,0,TCH,1988,Seul
Tenis de mesa,dobles femeninos,URSS,0,URS,1988,Seul
Tenis de mesa,dobles femeninos,Paises Bajos,0,NED,1988,Seul
Tenis de mesa,dobles femeninos,Hungria,0,HUN,1988,Seul
Tenis de mesa,dobles femeninos,Chinese Taipei,0,TPE,1988,Seul
Tenis de mesa,dobles femeninos,Republica Federal de Alemania,0,FRG,1988,Seul
Tenis de mesa,dobles femeninos,Estados Unidos de America,0,USA,1988,Seul
Tenis de mesa,dobles femeninos,Hong Kong,0,HGK,1988,Seul
Tenis de mesa,dobles femeninos,Nigeria,0,NGR,1988,Seul
Tenis de mesa,dobles femeninos,Malasia,0,MAS,1988,Seul
Tenis de mesa,dobles femeninos,Australia,0,AUS,1988,Seul
Tenis de mesa,dobles masculinos,Republica Popular China,Gold,CHN,1988,Seul
Tenis de mesa,dobles masculinos,Yugoslavia,Silver,YUG,1988,Seul
Tenis de mesa,dobles masculinos,Republica de Corea,Bronze,KOR,1988,Seul
Tenis de mesa,dobles masculinos,Republica de Corea,0,KOR,1988,Seul
Tenis de mesa,dobles masculinos,Republica Popular China,0,CHN,1988,Seul
Tenis de mesa,dobles masculinos,Polonia,0,POL,1988,Seul
Tenis de mesa,dobles masculinos,Suecia,0,SWE,1988,Seul
Tenis de mesa,dobles masculinos,Suecia,0,SWE,1988,Seul
Tenis de mesa,dobles masculinos,Gran Bretana,0,GBR,1988,Seul
Tenis de mesa,dobles masculinos,Chinese Taipei,0,TPE,1988,Seul
Tenis de mesa,dobles masculinos,Republica Federal de Alemania,0,FRG,1988,Seul
Tenis de mesa,dobles masculinos,Japon,0,JPN,1988,Seul
Tenis de mesa,dobles masculinos,Gran Bretana,0,GBR,1988,Seul
Tenis de mesa,dobles masculinos,Chinese Taipei,0,TPE,1988,Seul
Tenis de mesa,dobles masculinos,Canada,0,CAN,1988,Seul
Tenis de mesa,dobles masculinos,Japon,0,JPN,1988,Seul
Tenis de mesa,dobles masculinos,Brasil,0,BRA,1988,Seul
Tenis de mesa,dobles masculinos,Austria,0,AUT,1988,Seul
Tenis de mesa,dobles masculinos,Francia,0,FRA,1988,Seul
Tenis de mesa,dobles masculinos,Hungria,0,HUN,1988,Seul
Tenis de mesa,dobles masculinos,Nigeria,0,NGR,1988,Seul
Tenis de mesa,dobles masculinos,Republica Federal de Alemania,0,FRG,1988,Seul
Tenis de mesa,dobles masculinos,India,0,IND,1988,Seul
Tenis de mesa,dobles masculinos,Hong Kong,0,HGK,1988,Seul
Tenis de mesa,dobles masculinos,URSS,0,URS,1988,Seul
Tenis de mesa,dobles masculinos,Hong Kong,0,HGK,1988,Seul
Tenis de mesa,dobles masculinos,Chile,0,CHI,1988,Seul
Tenis de mesa,dobles masculinos,Republica Dominicana,0,RDO,1988,Seul
Tenis de mesa,dobles masculinos,Nueva Zelanda,0,NZL,1988,Seul
Tenis de mesa,dobles masculinos,Nigeria,0,NGR,1988,Seul
Tenis de mesa,dobles masculinos,Mauricio,0,MYR,1988,Seul
Tenis de mesa,dobles masculinos,Tunez,0,TUN,1988,Seul
Tiro con arco,Fita por equipos femeninos,Republica de Corea,Gold,KOR,1988,Seul
Tiro con arco,Fita por equipos femeninos,Indonesia,Silver,INA,1988,Seul
Tiro con arco,Fita por equipos femeninos,Estados Unidos de America,Bronze,USA,1988,Seul
Tiro con arco,Fita por equipos femeninos,URSS,0,URS,1988,Seul
Tiro con arco,Fita por equipos femeninos,Reino Unido,0,REU,1988,Seul
Tiro con arco,Fita por equipos femeninos,Republica Federal de Alemania,0,FRG,1988,Seul
Tiro con arco,Fita por equipos femeninos,Suecia,0,SWE,1988,Seul
Tiro con arco,Fita por equipos femeninos,Francia,0,SWE,1988,Seul
Tiro con arco,Fita por equipos femeninos,Chinese Taipei,0,TPE,1988,Seul
Tiro con arco,Fita por equipos femeninos,Mongolia,0,MGL,1988,Seul
Tiro con arco,Fita por equipos femeninos,Finlandia,0,FIN,1988,Seul
Tiro con arco,Fita por equipos femeninos,Turquia,0,TUR,1988,Seul
Tiro con arco,Fita por equipos femeninos,Japon,0,JPN,1988,Seul
Tiro con arco,Fita por equipos masculinos,Republica de Corea,Gold,KOR,1988,Seul
Tiro con arco,Fita por equipos masculinos,Estados Unidos de America,Silver,USA,1988,Seul
Tiro con arco,Fita por equipos masculinos,Reino Unido,Bronze,REU,1988,Seul
Tiro con arco,Fita por equipos masculinos,Finlandia,0,FIN,1988,Seul
Tiro con arco,Fita por equipos masculinos,URSS,0,URS,1988,Seul
Tiro con arco,Fita por equipos masculinos,Japon,0,JPN,1988,Seul
Tiro con arco,Fita por equipos masculinos,Chinese Taipei,0,TPE,1988,Seul
Tiro con arco,Fita por equipos masculinos,Suecia,0,SWE,1988,Seul
Tiro con arco,Fita por equipos masculinos,Italia,0,ITA,1988,Seul
Tiro con arco,Fita por equipos masculinos,Francia,0,FRA,1988,Seul
Tiro con arco,Fita por equipos masculinos,Dinamarca,0,DEN,1988,Seul
Tiro con arco,Fita por equipos masculinos,Mexico,0,MEX,1988,Seul
Tiro con arco,Fita por equipos masculinos,Australia,0,AUS,1988,Seul
Tiro con arco,Fita por equipos masculinos,Turquia,0,TUR,1988,Seul
Tiro con arco,Fita por equipos masculinos,Belgica,0,BEL,1988,Seul
Tiro con arco,Fita por equipos masculinos,Canada,0,CAN,1988,Seul
Tiro con arco,Fita por equipos masculinos,Espana,0,ESP,1988,Seul
Tiro con arco,Fita por equipos masculinos,Republica Federal de Alemania,0,FRG,1988,Seul
Tiro con arco,Fita por equipos masculinos,Republica Popular China,0,KOR,1988,Seul
Tiro con arco,Fita por equipos masculinos,India,0,IND,1988,Seul
Tiro con arco,Fita por equipos masculinos,Zimbabue,0,ZIM,1988,Seul
Tiro con arco,Fita por equipos masculinos,Butan,0,BUT,1988,Seul
Tiro con arco,dingui dos personas femeninas,Estados Unidos de America,Gold,USA,1988,Seul
Tiro con arco,dingui dos personas femeninas,Suecia,Silver,SWE,1988,Seul
Tiro con arco,dingui dos personas femeninas,URSS,Bronze,URS,1988,Seul
Tiro con arco,dingui dos personas femeninas,Finlandia,0,FIN,1988,Seul
Tiro con arco,dingui dos personas femeninas,Australia,0,AUS,1988,Seul
Tiro con arco,dingui dos personas femeninas,Republica Federal de Alemania,0,FRG,1988,Seul
Tiro con arco,dingui dos personas femeninas,Republica Democratica Alemana,0,GDR,1988,Seul
Tiro con arco,dingui dos personas femeninas,Nueva Zelanda,0,NZL,1988,Seul
Tiro con arco,dingui dos personas femeninas,Francia,0,FRA,1988,Seul
Tiro con arco,dingui dos personas femeninas,Espana,0,ESP,1988,Seul
Tiro con arco,dingui dos personas femeninas,Canada,0,CAN,1988,Seul
Tiro con arco,dingui dos personas femeninas,Italia,0,ITA,1988,Seul
Tiro con arco,dingui dos personas femeninas,Dinamarca,0,DEN,1988,Seul
Tiro con arco,dingui dos personas femeninas,Paises Bajos,0,NED,1988,Seul
Tiro con arco,dingui dos personas femeninas,Gran Bretana,0,GBR,1988,Seul
Tiro con arco,dingui dos personas femeninas,Brasil,0,BRA,1988,Seul
Tiro con arco,dingui dos personas femeninas,Japon,0,JPN,1988,Seul
Tiro con arco,dingui dos personas femeninas,Mexico,0,MEX,1988,Seul
Tiro con arco,dingui dos personas femeninas,Irlanda,0,IRL,1988,Seul
Tiro con arco,dingui dos personas femeninas,Republica Popular China,0,CHN,1988,Seul
Tiro con arco,dingui dos personas femeninas,Republica de Corea,0,KOR,1988,Seul
Tiro con arco,dingui dos personas masculinas,Francia,Gold,FRA,1988,Seul
Tiro con arco,dingui dos personas masculinas,URSS,Silver,URS,1988,Seul
Tiro con arco,dingui dos personas masculinas,Estados Unidos de America,Bronze,USA,1988,Seul
Tiro con arco,dingui dos personas masculinas,Espana,0,ESP,1988,Seul
Tiro con arco,dingui dos personas masculinas,Republica Federal de Alemania,0,FRG,1988,Seul
Tiro con arco,dingui dos personas masculinas,Italia,0,ITA,1988,Seul
Tiro con arco,dingui dos personas masculinas,Nueva Zelanda,0,NZL,1988,Seul
Tiro con arco,dingui dos personas masculinas,Canada,0,CAN,1988,Seul
Tiro con arco,dingui dos personas masculinas,Paises Bajos,0,NED,1988,Seul
Tiro con arco,dingui dos personas masculinas,Brasil,0,BRA,1988,Seul
Tiro con arco,dingui dos personas masculinas,Republica Democratica Alemana,0,GDR,1988,Seul
Tiro con arco,dingui dos personas masculinas,Japon,0,JPN,1988,Seul
Tiro con arco,dingui dos personas masculinas,Noruega,0,NOR,1988,Seul
Tiro con arco,dingui dos personas masculinas,Suecia,0,SWE,1988,Seul
Tiro con arco,dingui dos personas masculinas,Gran Bretana,0,GBR,1988,Seul
Tiro con arco,dingui dos personas masculinas,Finlandia,0,FIN,1988,Seul
Tiro con arco,dingui dos personas masculinas,India,0,IND,1988,Seul
Tiro con arco,dingui dos personas masculinas,Israel,0,ISR,1988,Seul
Tiro con arco,dingui dos personas masculinas,Suiza,0,SUI,1988,Seul
Tiro con arco,dingui dos personas masculinas,Dinamarca,0,DEN,1988,Seul
Tiro con arco,dingui dos personas masculinas,Argentina,0,ARG,1988,Seul
Tiro con arco,dingui dos personas masculinas,Islandia,0,ISL,1988,Seul
Tiro con arco,dingui dos personas masculinas,Hungria,0,HUN,1988,Seul
Tiro con arco,dingui dos personas masculinas,Austria,0,AUT,1988,Seul
Tiro con arco,dingui dos personas masculinas,Republica de Corea,0,KOR,1988,Seul
Tiro con arco,dingui dos personas masculinas,Republica Popular China,0,CHN,1988,Seul
Tiro con arco,dingui dos personas masculinas,Singapur,0,SGP,1988,Seul
Tiro con arco,dingui dos personas masculinas,Pakistan,0,PAK,1988,Seul
Tiro con arco,dingui dos personas masculinas,Islas Caiman,0,CYM,1988,Seul
Tiro con arco,keelboat mixto,Reino Unido,Gold,REU,1988,Seul
Tiro con arco,keelboat mixto,Estados Unidos de America,Silver,USA,1988,Seul
Tiro con arco,keelboat mixto,Brasil,Bronze,BRA,1988,Seul
Tiro con arco,keelboat mixto,Suecia,0,SWE,1988,Seul
Tiro con arco,keelboat mixto,Italia,0,ITA,1988,Seul
Tiro con arco,keelboat mixto,Canada,0,CAN,1988,Seul
Tiro con arco,keelboat mixto,Australia,0,AUS,1988,Seul
Tiro con arco,keelboat mixto,URSS,0,URS,1988,Seul
Tiro con arco,keelboat mixto,Paises Bajos,0,NED,1988,Seul
Tiro con arco,keelboat mixto,Grecia,0,GRE,1988,Seul
Tiro con arco,keelboat mixto,Austria,0,AUT,1988,Seul
Tiro con arco,keelboat mixto,Portugal,0,POR,1988,Seul
Tiro con arco,keelboat mixto,Barbados,0,BRB,1988,Seul
Tiro con arco,keelboat mixto,Espana,0,ESP,1988,Seul
Tiro con arco,keelboat mixto,Suiza,0,SUI,1988,Seul
Tiro con arco,keelboat mixto,Bahamas,0,BAH,1988,Seul
Tiro con arco,keelboat mixto,Islas Virgenes de EEUU,0,ISV,1988,Seul
Tiro con arco,keelboat mixto,Uruguay,0,URU,1988,Seul
Tiro con arco,flying dutchman mixto,Dinamarca,Gold,DEN,1988,Seul
Tiro con arco,flying dutchman mixto,Noruega,Silver,NOR,1988,Seul
Tiro con arco,flying dutchman mixto,Canada,Bronze,CAN,1988,Seul
Tiro con arco,flying dutchman mixto,Israel,0,ISR,1988,Seul
Tiro con arco,flying dutchman mixto,Nueva Zelanda,0,NZL,1988,Seul
Tiro con arco,flying dutchman mixto,Gran Bretana,0,GBR,1988,Seul
Tiro con arco,flying dutchman mixto,Brasil,0,BRA,1988,Seul
Tiro con arco,flying dutchman mixto,Republica Federal de Alemania,0,FRG,1988,Seul
Tiro con arco,flying dutchman mixto,Republica Democratica Alemana,0,GDR,1988,Seul
Tiro con arco,flying dutchman mixto,Irlanda,0,IRL,1988,Seul
Tiro con arco,flying dutchman mixto,Estados Unidos de America,0,USA,1988,Seul
Tiro con arco,flying dutchman mixto,Francia,0,FRA,1988,Seul
Tiro con arco,flying dutchman mixto,Espana,0,ESP,1988,Seul
Tiro con arco,flying dutchman mixto,URSS,0,URS,1988,Seul
Tiro con arco,flying dutchman mixto,Paises Bajos,0,NED,1988,Seul
Tiro con arco,flying dutchman mixto,Suiza,0,SUI,1988,Seul
Tiro con arco,flying dutchman mixto,Australia,0,AUS,1988,Seul
Tiro con arco,flying dutchman mixto,Suecia,0,SWE,1988,Seul
Tiro con arco,flying dutchman mixto,Italia,0,ITA,1988,Seul
Tiro con arco,flying dutchman mixto,Japon,0,JPN,1988,Seul
Tiro con arco,flying dutchman mixto,Hong Kong,0,HGK,1988,Seul
Tiro con arco,flying dutchman mixto,Republica de Corea,0,KOR,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Republica Democratica Alemana,Gold,GDR,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Estados Unidos de America,Silver,USA,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Dinamarca,Bronze,DEN,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Reino Unido,0,REU,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Brasil,0,BRA,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Francia,0,FRA,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Nueva Zelanda,0,NZL,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Suecia,0,SWE,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Argentina,0,ARG,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,URSS,0,URS,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Japon,0,JPN,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Canada,0,CAN,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Italia,0,ITA,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Australia,0,AUS,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Republica Federal de Alemania,0,FRG,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Uruguay,0,URU,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Espana,0,ESP,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Grecia,0,GRE,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Fiji,0,FIJ,1988,Seul
Tiro con arco,regata de flota keelboat soling abierto mixto,Chile,0,CHI,1988,Seul
Tiro con arco,tornado multicasco mixto,Francia,Gold,FRA,1988,Seul
Tiro con arco,tornado multicasco mixto,Nueva Zelanda,Silver,NZL,1988,Seul
Tiro con arco,tornado multicasco mixto,Brasil,Bronze,BRA,1988,Seul
Tiro con arco,tornado multicasco mixto,Austria,0,AUT,1988,Seul
Tiro con arco,tornado multicasco mixto,Italia,0,ITA,1988,Seul
Tiro con arco,tornado multicasco mixto,Noruega,0,NOR,1988,Seul
Tiro con arco,tornado multicasco mixto,URSS,0,URS,1988,Seul
Tiro con arco,tornado multicasco mixto,Reino Unido,0,REU,1988,Seul
Tiro con arco,tornado multicasco mixto,Paises Bajos,0,NED,1988,Seul
Tiro con arco,tornado multicasco mixto,Canada,0,CAN,1988,Seul
Tiro con arco,tornado multicasco mixto,Australia,0,AUS,1988,Seul
Tiro con arco,tornado multicasco mixto,Suecia,0,SWE,1988,Seul
Tiro con arco,tornado multicasco mixto,Puerto Rico,0,PUR,1988,Seul
Tiro con arco,tornado multicasco mixto,Estados Unidos de America,0,USA,1988,Seul
Tiro con arco,tornado multicasco mixto,Dinamarca,0,DEN,1988,Seul
Tiro con arco,tornado multicasco mixto,Republica de Corea,0,KOR,1988,Seul
Tiro con arco,tornado multicasco mixto,Suiza,0,SUI,1988,Seul
Tiro con arco,tornado multicasco mixto,Republica Federal de Alemania,0,FRG,1988,Seul
Tiro con arco,tornado multicasco mixto,Espana,0,ESP,1988,Seul
Tiro con arco,tornado multicasco mixto,Japon,0,JPN,1988,Seul
Tiro con arco,tornado multicasco mixto,Islas Virgenes de EEUU,0,ISV,1988,Seul
Tiro con arco,tornado multicasco mixto,Argentina,0,ARG,1988,Seul
Voleibol,femenino,URSS,Gold,URS,1988,Seul
Voleibol,femenino,Peru,Silver,PER,1988,Seul
Voleibol,femenino,Republica Popular China,Bronze,CHN,1988,Seul
Voleibol,femenino,Japon,0,JPN,1988,Seul
Voleibol,femenino,Republica Democratica Alemana,0,GDR,1988,Seul
Voleibol,femenino,Brasil,0,BRA,1988,Seul
Voleibol,femenino,Estados Unidos de America,0,USA,1988,Seul
Voleibol,femenino,Republica de Corea,0,KOR,1988,Seul
Voleibol,masculino,Estados Unidos de America,Gold,USA,1988,Seul
Voleibol,masculino,URSS,Silver,URS,1988,Seul
Voleibol,masculino,Argentina,Bronze,ARG,1988,Seul
Voleibol,masculino,Brasil,0,BRA,1988,Seul
Voleibol,masculino,Paises Bajos,0,NED,1988,Seul
Voleibol,masculino,Bulgaria,0,BUL,1988,Seul
Voleibol,masculino,Suecia,0,SWE,1988,Seul
Voleibol,masculino,Francia,0,FRA,1988,Seul
Voleibol,masculino,Italia,0,ITA,1988,Seul
Voleibol,masculino,Japon,0,JPN,1988,Seul
Voleibol,masculino,Republica de Corea,0,KOR,1988,Seul
Voleibol,masculino,Tunez,0,TUN,1988,Seul
Waterpolo,masculino,Yugoslavia,Gold,YUG,1988,Seul
Waterpolo,masculino,Estados Unidos de America,Silver,USA,1988,Seul
Waterpolo,masculino,URSS,Bronze,URS,1988,Seul
Waterpolo,masculino,Republica Federal de Alemania,0,FRG,1988,Seul
Waterpolo,masculino,Hungria,0,HUN,1988,Seul
Waterpolo,masculino,Espana,0,ESP,1988,Seul
Waterpolo,masculino,Italia,0,ITA,1988,Seul
Waterpolo,masculino,Australia,0,AUS,1988,Seul
Waterpolo,masculino,Grecia,0,GRE,1988,Seul
Waterpolo,masculino,Francia,0,FRA,1988,Seul
Waterpolo,masculino,Republica Popular China,0,CHN,1988,Seul
Waterpolo,masculino,Republica de Corea,0,KOR,1988,Seul
Atletismo,relevo 4x100m femenino,Estados Unidos de America,Gold,USA,1984,Los Angeles
Atletismo,relevo 4x100m femenino,Canada,Silver,CAN,1984,Los Angeles
Atletismo,relevo 4x100m femenino,Reino Unido,Bronze,REU,1984,Los Angeles
Atletismo,relevo 4x100m femenino,Francia,0,FRA,1984,Los Angeles
Atletismo,relevo 4x100m femenino,Republica Federal de Alemania,0,FRG,1984,Los Angeles
Atletismo,relevo 4x100m femenino,Bahamas,0,BAH,1984,Los Angeles
Atletismo,relevo 4x100m femenino,Trinidad y Tobago,0,TTO,1984,Los Angeles
Atletismo,relevo 4x100m femenino,Jamaica,0,JAM,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Estados Unidos de America,Gold,USA,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Jamaica,Silver,JAM,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Canada,Bronze,CAN,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Italia,0,ITA,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Republica Federal de Alemania,0,FRG,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Francia,0,FRA,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Reino Unido,0,REU,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Brasil,0,BRA,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Paraguay,0,PAR,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Australia,0,AUS,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Republica Popular China,0,CHN,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Finlandia,0,FIN,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Islas Virgenes de EEUU,0,ISV,1984,Los Angeles
Atletismo,relevo 4x100m masculino,Emiratos arabes Unidos,0,UEA,1984,Los Angeles
Atletismo,relevo 4x400m femenino,Estados Unidos de America,Gold,USA,1984,Los Angeles
Atletismo,relevo 4x400m femenino,Canada,Silver,CAN,1984,Los Angeles
